"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"13.54","1692.371","0.225475","0.063339","0.253356","0.4099545","13.54","2749.27","0.225425","0.0809994","0.3239976","0.4098637","13.54","2739.901","0.2254333","0.0810066","0.3240264","0.4098788"
"13.55","1693.427","0.22565","0.0633823","0.2535292","0.4102727","13.55","2750.604","0.2255917","0.0810516","0.3242064","0.4101667","13.55","2741.271","0.2256","0.0810571","0.3242284","0.4101819"
"13.56","1694.48","0.2258083","0.0634254","0.2537016","0.4105606","13.56","2751.938","0.2257583","0.0811023","0.3244092","0.4104697","13.56","2742.646","0.225775","0.0811075","0.32443","0.4105"
"13.57","1695.53","0.225975","0.0634676","0.2538704","0.4108637","13.57","2753.272","0.2259167","0.0811517","0.3246068","0.4107576","13.57","2744.022","0.2259417","0.0811578","0.3246312","0.410803"
"13.58","1696.577","0.2261417","0.0635084","0.2540336","0.4111667","13.58","2754.609","0.2260917","0.0812004","0.3248016","0.4110758","13.58","2745.4","0.2261","0.0812082","0.3248328","0.4110909"
"13.59","1697.622","0.2263083","0.0635476","0.2541904","0.4114697","13.59","2755.951","0.2262583","0.0812486","0.3249944","0.4113788","13.59","2746.778","0.2262667","0.0812587","0.3250348","0.411394"
"13.6","1698.668","0.226475","0.0635854","0.2543416","0.4117727","13.6","2757.297","0.226425","0.0812967","0.3251868","0.4116818","13.6","2748.156","0.2264417","0.08131","0.32524","0.4117121"
"13.61","1699.714","0.2266417","0.0636223","0.2544892","0.4120758","13.61","2758.647","0.2265917","0.0813451","0.3253804","0.4119849","13.61","2749.534","0.2266083","0.0813628","0.3254512","0.4120151"
"13.62","1700.761","0.2268083","0.0636583","0.2546332","0.4123788","13.62","2760.002","0.2267583","0.0813944","0.3255776","0.4122879","13.62","2750.912","0.2267667","0.0814173","0.3256692","0.4123031"
"13.63","1701.81","0.226975","0.0636932","0.2547728","0.4126818","13.63","2761.36","0.226925","0.0814448","0.3257792","0.4125909","13.63","2752.288","0.2269333","0.0814727","0.3258908","0.4126061"
"13.64","1702.861","0.2271417","0.063727","0.254908","0.4129848","13.64","2762.718","0.2270917","0.0814963","0.3259852","0.412894","13.64","2753.664","0.2271","0.0815284","0.3261136","0.4129091"
"13.65","1703.912","0.2273083","0.0637601","0.2550404","0.4132879","13.65","2764.074","0.2272583","0.0815485","0.326194","0.413197","13.65","2755.037","0.227275","0.0815836","0.3263344","0.4132273"
"13.66","1704.963","0.227475","0.0637931","0.2551724","0.4135909","13.66","2765.426","0.227425","0.0816007","0.3264028","0.4135","13.66","2756.409","0.2274417","0.0816379","0.3265516","0.4135303"
"13.67","1706.015","0.2276417","0.0638271","0.2553084","0.413894","13.67","2766.772","0.2275917","0.0816521","0.3266084","0.413803","13.67","2757.78","0.2276","0.0816906","0.3267624","0.4138182"
"13.68","1707.069","0.2278083","0.0638624","0.2554496","0.414197","13.68","2768.115","0.2277583","0.0817028","0.3268112","0.4141061","13.68","2759.148","0.2277667","0.0817415","0.326966","0.4141212"
"13.69","1708.126","0.227975","0.0638994","0.2555976","0.4145","13.69","2769.457","0.227925","0.0817531","0.3270124","0.4144091","13.69","2760.514","0.2279417","0.0817906","0.3271624","0.4144394"
"13.7","1709.186","0.2281417","0.0639374","0.2557496","0.414803","13.7","2770.8","0.2280917","0.0818032","0.3272128","0.4147121","13.7","2761.878","0.2281083","0.0818386","0.3273544","0.4147424"
"13.71","1710.248","0.2283083","0.0639761","0.2559044","0.4151061","13.71","2772.144","0.2282583","0.0818536","0.3274144","0.4150152","13.71","2763.241","0.2282667","0.0818861","0.3275444","0.4150303"
"13.72","1711.312","0.228475","0.0640152","0.2560608","0.4154091","13.72","2773.492","0.228425","0.0819049","0.3276196","0.4153182","13.72","2764.602","0.2284333","0.0819336","0.3277344","0.4153334"
"13.73","1712.376","0.2286417","0.0640549","0.2562196","0.4157121","13.73","2774.841","0.2285917","0.0819568","0.3278272","0.4156212","13.73","2765.959","0.2286083","0.0819813","0.3279252","0.4156516"
"13.74","1713.44","0.2288083","0.0640948","0.2563792","0.4160151","13.74","2776.19","0.2287583","0.082009","0.328036","0.4159243","13.74","2767.312","0.228775","0.0820289","0.3281156","0.4159546"
"13.75","1714.503","0.228975","0.0641348","0.2565392","0.4163182","13.75","2777.542","0.228925","0.0820608","0.3282432","0.4162273","13.75","2768.662","0.2289417","0.0820762","0.3283048","0.4162576"
"13.76","1715.563","0.2291417","0.0641755","0.256702","0.4166212","13.76","2778.892","0.2290917","0.0821116","0.3284464","0.4165303","13.76","2770.01","0.2291","0.0821234","0.3284936","0.4165455"
"13.77","1716.62","0.2293083","0.064217","0.256868","0.4169242","13.77","2780.241","0.2292583","0.0821609","0.3286436","0.4168333","13.77","2771.36","0.2292667","0.0821708","0.3286832","0.4168485"
"13.78","1717.674","0.229475","0.064259","0.257036","0.4172273","13.78","2781.587","0.229425","0.0822086","0.3288344","0.4171363","13.78","2772.713","0.2294417","0.0822184","0.3288736","0.4171667"
"13.79","1718.725","0.2296417","0.064301","0.257204","0.4175303","13.79","2782.929","0.2295833","0.0822546","0.3290184","0.4174243","13.79","2774.068","0.2296","0.0822664","0.3290656","0.4174545"
"13.8","1719.774","0.2298083","0.0643432","0.2573728","0.4178333","13.8","2784.268","0.2297583","0.0822993","0.3291972","0.4177424","13.8","2775.427","0.2297667","0.082315","0.32926","0.4177576"
"13.81","1720.82","0.2299833","0.0643855","0.257542","0.4181515","13.81","2785.603","0.229925","0.0823434","0.3293736","0.4180455","13.81","2776.788","0.2299333","0.082364","0.329456","0.4180606"
"13.82","1721.866","0.2301417","0.0644277","0.2577108","0.4184394","13.82","2786.938","0.2300917","0.0823873","0.3295492","0.4183485","13.82","2778.153","0.2301083","0.0824136","0.3296544","0.4183788"
"13.83","1722.911","0.2303083","0.0644692","0.2578768","0.4187424","13.83","2788.273","0.2302583","0.0824307","0.3297228","0.4186515","13.83","2779.521","0.230275","0.0824631","0.3298524","0.4186818"
"13.84","1723.955","0.230475","0.0645092","0.2580368","0.4190455","13.84","2789.609","0.230425","0.0824741","0.3298964","0.4189545","13.84","2780.892","0.2304333","0.0825119","0.3300476","0.4189697"
"13.85","1724.998","0.23065","0.0645475","0.25819","0.4193636","13.85","2790.949","0.2305917","0.0825184","0.3300736","0.4192576","13.85","2782.263","0.2306","0.0825597","0.3302388","0.4192727"
"13.86","1726.037","0.2308083","0.0645843","0.2583372","0.4196515","13.86","2792.291","0.2307583","0.0825637","0.3302548","0.4195606","13.86","2783.635","0.230775","0.0826066","0.3304264","0.4195909"
"13.87","1727.072","0.230975","0.0646201","0.2584804","0.4199545","13.87","2793.636","0.230925","0.0826104","0.3304416","0.4198636","13.87","2785.008","0.2309417","0.0826528","0.3306112","0.419894"
"13.88","1728.103","0.2311417","0.0646557","0.2586228","0.4202576","13.88","2794.982","0.2310917","0.0826586","0.3306344","0.4201666","13.88","2786.382","0.2311","0.082699","0.330796","0.4201818"
"13.89","1729.13","0.2313083","0.0646919","0.2587676","0.4205606","13.89","2796.328","0.2312583","0.0827076","0.3308304","0.4204697","13.89","2787.758","0.2312667","0.0827451","0.3309804","0.4204848"
"13.9","1730.155","0.2314833","0.0647286","0.2589144","0.4208788","13.9","2797.672","0.231425","0.0827566","0.3310264","0.4207728","13.9","2789.137","0.2314333","0.0827919","0.3311676","0.4207879"
"13.91","1731.178","0.2316417","0.0647655","0.259062","0.4211667","13.91","2799.013","0.2315917","0.0828055","0.331222","0.4210758","13.91","2790.519","0.2316083","0.0828401","0.3313604","0.4211061"
"13.92","1732.202","0.2318083","0.0648023","0.2592092","0.4214697","13.92","2800.353","0.2317583","0.0828549","0.3314196","0.4213788","13.92","2791.902","0.231775","0.0828896","0.3315584","0.4214091"
"13.93","1733.23","0.231975","0.0648388","0.2593552","0.4217727","13.93","2801.695","0.231925","0.0829051","0.3316204","0.4216818","13.93","2793.287","0.2319333","0.0829404","0.3317616","0.421697"
"13.94","1734.26","0.23215","0.0648746","0.2594984","0.4220909","13.94","2803.04","0.2320917","0.082956","0.331824","0.4219849","13.94","2794.671","0.2321","0.0829925","0.33197","0.422"
"13.95","1735.292","0.2323167","0.0649102","0.2596408","0.4223939","13.95","2804.387","0.2322583","0.0830074","0.3320296","0.4222879","13.95","2796.056","0.232275","0.0830455","0.332182","0.4223182"
"13.96","1736.327","0.232475","0.0649465","0.259786","0.4226818","13.96","2805.735","0.232425","0.0830586","0.3322344","0.4225909","13.96","2797.44","0.2324417","0.0830995","0.332398","0.4226212"
"13.97","1737.362","0.23265","0.0649841","0.2599364","0.423","13.97","2807.083","0.2325917","0.0831095","0.332438","0.4228939","13.97","2798.824","0.2326","0.0831543","0.3326172","0.4229091"
"13.98","1738.397","0.2328167","0.065023","0.260092","0.423303","13.98","2808.429","0.2327583","0.0831606","0.3326424","0.423197","13.98","2800.208","0.2327667","0.0832088","0.3328352","0.4232121"
"13.99","1739.431","0.2329833","0.0650628","0.2602512","0.4236061","13.99","2809.773","0.232925","0.0832115","0.332846","0.4235","13.99","2801.593","0.2329333","0.0832621","0.3330484","0.4235152"
"14","1740.463","0.2331417","0.065103","0.260412","0.4238939","14","2811.116","0.2330917","0.083262","0.333048","0.423803","14","2802.979","0.2331","0.0833134","0.3332536","0.4238182"
"14.01","1741.493","0.2333167","0.0651433","0.2605732","0.4242121","14.01","2812.459","0.2332583","0.0833123","0.3332492","0.4241061","14.01","2804.366","0.2332667","0.0833627","0.3334508","0.4241212"
"14.02","1742.523","0.233475","0.0651833","0.2607332","0.4245","14.02","2813.804","0.233425","0.0833622","0.3334488","0.4244091","14.02","2805.754","0.2334333","0.0834101","0.3336404","0.4244242"
"14.03","1743.553","0.23365","0.0652235","0.260894","0.4248182","14.03","2815.15","0.2335917","0.0834121","0.3336484","0.4247122","14.03","2807.141","0.2336","0.0834565","0.333826","0.4247273"
"14.04","1744.581","0.2338167","0.0652634","0.2610536","0.4251212","14.04","2816.497","0.2337583","0.0834626","0.3338504","0.4250152","14.04","2808.528","0.233775","0.0835027","0.3340108","0.4250455"
"14.05","1745.606","0.233975","0.065303","0.261212","0.4254091","14.05","2817.843","0.233925","0.0835135","0.334054","0.4253182","14.05","2809.915","0.2339333","0.083549","0.334196","0.4253334"
"14.06","1746.627","0.2341417","0.0653418","0.2613672","0.4257121","14.06","2819.187","0.2340917","0.0835641","0.3342564","0.4256212","14.06","2811.302","0.2341","0.0835959","0.3343836","0.4256364"
"14.07","1747.644","0.2343167","0.0653793","0.2615172","0.4260303","14.07","2820.529","0.2342583","0.0836139","0.3344556","0.4259243","14.07","2812.69","0.2342667","0.0836432","0.3345728","0.4259394"
"14.08","1748.657","0.2344833","0.0654158","0.2616632","0.4263333","14.08","2821.87","0.234425","0.0836619","0.3346476","0.4262273","14.08","2814.078","0.2344417","0.0836907","0.3347628","0.4262576"
"14.09","1749.668","0.2346417","0.0654517","0.2618068","0.4266212","14.09","2823.211","0.2345917","0.0837073","0.3348292","0.4265303","14.09","2815.466","0.2346083","0.0837384","0.3349536","0.4265606"
"14.1","1750.677","0.2348083","0.0654874","0.2619496","0.4269243","14.1","2824.552","0.2347583","0.0837496","0.3349984","0.4268333","14.1","2816.854","0.2347667","0.0837865","0.335146","0.4268485"
"14.11","1751.684","0.2349833","0.0655228","0.2620912","0.4272424","14.11","2825.893","0.234925","0.0837895","0.335158","0.4271364","14.11","2818.242","0.2349333","0.0838351","0.3353404","0.4271515"
"14.12","1752.692","0.23515","0.0655588","0.2622352","0.4275455","14.12","2827.236","0.2350917","0.0838287","0.3353148","0.4274394","14.12","2819.631","0.2351","0.0838847","0.3355388","0.4274546"
"14.13","1753.7","0.2353167","0.0655956","0.2623824","0.4278485","14.13","2828.581","0.2352583","0.0838691","0.3354764","0.4277425","14.13","2821.021","0.2352667","0.0839359","0.3357436","0.4277576"
"14.14","1754.71","0.235475","0.0656333","0.2625332","0.4281364","14.14","2829.926","0.235425","0.0839118","0.3356472","0.4280455","14.14","2822.414","0.2354333","0.0839886","0.3359544","0.4280606"
"14.15","1755.721","0.2356417","0.0656718","0.2626872","0.4284394","14.15","2831.272","0.2355917","0.0839571","0.3358284","0.4283485","14.15","2823.809","0.2356","0.084042","0.336168","0.4283636"
"14.16","1756.732","0.2358167","0.0657118","0.2628472","0.4287576","14.16","2832.617","0.2357583","0.0840051","0.3360204","0.4286515","14.16","2825.207","0.235775","0.0840954","0.3363816","0.4286818"
"14.17","1757.741","0.235975","0.0657531","0.2630124","0.4290455","14.17","2833.962","0.235925","0.0840554","0.3362216","0.4289546","14.17","2826.607","0.2359417","0.0841485","0.336594","0.4289848"
"14.18","1758.748","0.2361417","0.0657952","0.2631808","0.4293485","14.18","2835.305","0.2360917","0.0841064","0.3364256","0.4292576","14.18","2828.008","0.2361083","0.0842009","0.3368036","0.4292879"
"14.19","1759.751","0.2363083","0.0658371","0.2633484","0.4296515","14.19","2836.647","0.2362583","0.0841577","0.3366308","0.4295606","14.19","2829.412","0.2362667","0.0842529","0.3370116","0.4295757"
"14.2","1760.751","0.2364833","0.0658776","0.2635104","0.4299697","14.2","2837.99","0.236425","0.0842086","0.3368344","0.4298636","14.2","2830.815","0.2364333","0.0843046","0.3372184","0.4298788"
"14.21","1761.747","0.23665","0.0659164","0.2636656","0.4302728","14.21","2839.334","0.2365917","0.0842591","0.3370364","0.4301667","14.21","2832.219","0.2366083","0.0843567","0.3374268","0.430197"
"14.22","1762.739","0.2368167","0.0659532","0.2638128","0.4305758","14.22","2840.68","0.2367583","0.084309","0.337236","0.4304697","14.22","2833.62","0.2367667","0.0844091","0.3376364","0.4304849"
"14.23","1763.728","0.236975","0.0659881","0.2639524","0.4308636","14.23","2842.029","0.236925","0.0843582","0.3374328","0.4307727","14.23","2835.019","0.2369333","0.0844618","0.3378472","0.4307879"
"14.24","1764.716","0.23715","0.0660211","0.2640844","0.4311818","14.24","2843.381","0.2370917","0.0844071","0.3376284","0.4310758","14.24","2836.414","0.2371","0.0845143","0.3380572","0.4310909"
"14.25","1765.703","0.2373083","0.0660522","0.2642088","0.4314697","14.25","2844.737","0.2372583","0.084456","0.337824","0.4313788","14.25","2837.805","0.2372667","0.0845664","0.3382656","0.431394"
"14.26","1766.689","0.237475","0.0660818","0.2643272","0.4317727","14.26","2846.095","0.237425","0.084505","0.33802","0.4316818","14.26","2839.193","0.2374417","0.0846179","0.3384716","0.4317121"
"14.27","1767.675","0.2376417","0.066111","0.264444","0.4320757","14.27","2847.454","0.2375917","0.0845542","0.3382168","0.4319848","14.27","2840.577","0.2376","0.084669","0.338676","0.432"
"14.28","1768.659","0.2378083","0.0661413","0.2645652","0.4323788","14.28","2848.815","0.2377583","0.0846034","0.3384136","0.4322879","14.28","2841.961","0.2377667","0.0847192","0.3388768","0.432303"
"14.29","1769.643","0.2379833","0.066174","0.264696","0.432697","14.29","2850.176","0.237925","0.0846527","0.3386108","0.4325909","14.29","2843.347","0.2379417","0.0847682","0.3390728","0.4326212"
"14.3","1770.626","0.2381417","0.0662099","0.2648396","0.4329849","14.3","2851.539","0.2380917","0.0847021","0.3388084","0.4328939","14.3","2844.734","0.2381","0.0848161","0.3392644","0.4329091"
"14.31","1771.608","0.2383083","0.0662494","0.2649976","0.4332879","14.31","2852.904","0.2382583","0.0847518","0.3390072","0.433197","14.31","2846.125","0.2382667","0.0848629","0.3394516","0.4332122"
"14.32","1772.588","0.238475","0.0662917","0.2651668","0.4335909","14.32","2854.271","0.238425","0.0848016","0.3392064","0.4335","14.32","2847.518","0.2384333","0.0849093","0.3396372","0.4335152"
"14.33","1773.566","0.23865","0.0663357","0.2653428","0.4339091","14.33","2855.638","0.2385917","0.0848508","0.3394032","0.433803","14.33","2848.91","0.2386","0.0849556","0.3398224","0.4338182"
"14.34","1774.541","0.2388083","0.0663803","0.2655212","0.434197","14.34","2857.004","0.2387583","0.0848988","0.3395952","0.4341061","14.34","2850.301","0.238775","0.0850021","0.3400084","0.4341363"
"14.35","1775.514","0.238975","0.0664241","0.2656964","0.4345","14.35","2858.367","0.238925","0.0849464","0.3397856","0.4344091","14.35","2851.691","0.2389417","0.0850496","0.3401984","0.4344394"
"14.36","1776.486","0.2391417","0.0664663","0.2658652","0.434803","14.36","2859.726","0.2390917","0.0849946","0.3399784","0.4347121","14.36","2853.083","0.2391","0.0850989","0.3403956","0.4347273"
"14.37","1777.454","0.2393167","0.0665065","0.266026","0.4351212","14.37","2861.08","0.2392583","0.0850442","0.3401768","0.4350151","14.37","2854.476","0.2392667","0.08515","0.3406","0.4350303"
"14.38","1778.42","0.239475","0.0665446","0.2661784","0.4354091","14.38","2862.43","0.239425","0.0850952","0.3403808","0.4353182","14.38","2855.87","0.2394417","0.0852025","0.34081","0.4353485"
"14.39","1779.382","0.2396417","0.0665808","0.2663232","0.4357121","14.39","2863.779","0.2395917","0.085147","0.340588","0.4356212","14.39","2857.266","0.2396083","0.0852556","0.3410224","0.4356515"
"14.4","1780.342","0.2398083","0.0666161","0.2664644","0.4360152","14.4","2865.127","0.2397583","0.0851988","0.3407952","0.4359243","14.4","2858.662","0.2397667","0.0853082","0.3412328","0.4359394"
"14.41","1781.299","0.239975","0.0666508","0.2666032","0.4363182","14.41","2866.475","0.239925","0.0852505","0.341002","0.4362273","14.41","2860.058","0.2399417","0.0853597","0.3414388","0.4362576"
"14.42","1782.253","0.24015","0.0666853","0.2667412","0.4366364","14.42","2867.823","0.2400917","0.0853025","0.34121","0.4365303","14.42","2861.455","0.2401083","0.0854102","0.3416408","0.4365606"
