"1 _ 1",,,
"时间","载荷","行程","位移"
"sec","N","mm","mm"
"265.99","769.8494","88.65906","88.65906"
"266","769.842","88.66239","88.66239"
"266.01","769.8322","88.66573","88.66573"
"266.02","769.8196","88.66907","88.66907"
"266.03","769.8042","88.6724","88.6724"
"266.04","769.7874","88.67572","88.67572"
"266.05","769.7714","88.67904","88.67904"
"266.06","769.7576","88.68236","88.68236"
"266.07","769.7466","88.68568","88.68568"
"266.08","769.737","88.68901","88.68901"
"266.09","769.7278","88.69233","88.69233"
"266.1","769.7174","88.69565","88.69565"
"266.11","769.705","88.699","88.699"
"266.12","769.6912","88.70233","88.70233"
"266.13","769.6764","88.70568","88.70568"
"266.14","769.6614","88.70904","88.70904"
"266.15","769.6472","88.71238","88.71238"
"266.16","769.635","88.71572","88.71572"
"266.17","769.6254","88.71906","88.71906"
"266.18","769.6172","88.7224","88.7224"
"266.19","769.6094","88.72573","88.72573"
"266.2","769.6006","88.72907","88.72907"
"266.21","769.591","88.73241","88.73241"
"266.22","769.5804","88.73575","88.73575"
"266.23","769.57","88.73907","88.73907"
"266.24","769.5602","88.7424","88.7424"
"266.25","769.551","88.74574","88.74574"
"266.26","769.5424","88.74905","88.74905"
"266.27","769.5349","88.75237","88.75237"
"266.28","769.5292","88.75569","88.75569"
"266.29","769.5251","88.75902","88.75902"
"266.3","769.5218","88.76234","88.76234"
"266.31","769.5186","88.76569","88.76569"
"266.32","769.5156","88.76902","88.76902"
"266.33","769.5122","88.77237","88.77237"
"266.34","769.507","88.77572","88.77572"
"266.35","769.4998","88.77907","88.77907"
"266.36","769.4918","88.7824","88.7824"
"266.37","769.4836","88.78574","88.78574"
"266.38","769.476","88.78907","88.78907"
"266.39","769.4688","88.79239","88.79239"
"266.4","769.462","88.79573","88.79573"
"266.41","769.4556","88.79906","88.79906"
"266.42","769.4494","88.80241","88.80241"
"266.43","769.4428","88.80573","88.80573"
"266.44","769.436","88.80907","88.80907"
"266.45","769.4296","88.8124","88.8124"
"266.46","769.4244","88.8157","88.8157"
"266.47","769.4202","88.81902","88.81902"
"266.48","769.4158","88.82235","88.82235"
"266.49","769.4094","88.82568","88.82568"
"266.5","769.4006","88.82899","88.82899"
"266.51","769.3898","88.83234","88.83234"
"266.52","769.3772","88.83568","88.83568"
"266.53","769.3642","88.83902","88.83902"
"266.54","769.3522","88.84236","88.84236"
"266.55","769.3416","88.84571","88.84571"
"266.56","769.333","88.84906","88.84906"
"266.57","769.326","88.8524","88.8524"
"266.58","769.3212","88.85574","88.85574"
"266.59","769.319","88.85908","88.85908"
"266.6","769.3196","88.86241","88.86241"
"266.61","769.3224","88.86575","88.86575"
"266.62","769.3264","88.86909","88.86909"
"266.63","769.3302","88.87241","88.87241"
"266.64","769.3334","88.87573","88.87573"
"266.65","769.337","88.87907","88.87907"
"266.66","769.341","88.88238","88.88238"
"266.67","769.3444","88.8857","88.8857"
"266.68","769.3468","88.88902","88.88902"
"266.69","769.3468","88.89236","88.89236"
"266.7","769.3436","88.89568","88.89568"
"266.71","769.3372","88.89902","88.89902"
"266.72","769.3276","88.90235","88.90235"
"266.73","769.3144","88.90569","88.90569"
"266.74","769.2972","88.90905","88.90905"
"266.75","769.2764","88.91239","88.91239"
"266.76","769.254","88.91573","88.91573"
"266.77","769.2306","88.91907","88.91907"
"266.78","769.2066","88.92241","88.92241"
"266.79","769.1816","88.92574","88.92574"
"266.8","769.1562","88.92906","88.92906"
"266.81","769.1324","88.9324","88.9324"
"266.82","769.1118","88.93572","88.93572"
"266.83","769.095","88.93905","88.93905"
"266.84","769.0816","88.94238","88.94238"
"266.85","769.0726","88.9457","88.9457"
"266.86","769.0676","88.94902","88.94902"
"266.87","769.0664","88.95234","88.95234"
"266.88","769.0684","88.95567","88.95567"
"266.89","769.073","88.959","88.959"
"266.9","769.0797","88.96233","88.96233"
"266.91","769.0882","88.96566","88.96566"
"266.92","769.098","88.969","88.969"
"266.93","769.1078","88.97235","88.97235"
"266.94","769.1162","88.9757","88.9757"
"266.95","769.123","88.97904","88.97904"
"266.96","769.1284","88.98238","88.98238"
"266.97","769.1316","88.98573","88.98573"
"266.98","769.1332","88.98907","88.98907"
"266.99","769.1328","88.99241","88.99241"
"267","769.1302","88.99575","88.99575"
"267.01","769.126","88.99909","88.99909"
"267.02","769.1214","89.00242","89.00242"
"267.03","769.1164","89.00575","89.00575"
"267.04","769.1112","89.00908","89.00908"
"267.05","769.1053","89.0124","89.0124"
"267.06","769.0994","89.01572","89.01572"
"267.07","769.0912","89.01905","89.01905"
"267.08","769.0806","89.02238","89.02238"
"267.09","769.0676","89.02571","89.02571"
"267.1","769.053","89.02902","89.02902"
"267.11","769.0368","89.03236","89.03236"
"267.12","769.0182","89.03569","89.03569"
"267.13","768.9972","89.03904","89.03904"
"267.14","768.9752","89.04239","89.04239"
"267.15","768.9542","89.04573","89.04573"
"267.16","768.9362","89.04906","89.04906"
"267.17","768.9222","89.05239","89.05239"
"267.18","768.9128","89.05573","89.05573"
"267.19","768.9078","89.05906","89.05906"
"267.2","768.9054","89.06239","89.06239"
"267.21","768.9038","89.06573","89.06573"
"267.22","768.9028","89.06906","89.06906"
"267.23","768.9012","89.07237","89.07237"
"267.24","768.899","89.0757","89.0757"
"267.25","768.895","89.07903","89.07903"
"267.26","768.8894","89.08234","89.08234"
"267.27","768.8832","89.08567","89.08567"
"267.28","768.8758","89.08901","89.08901"
"267.29","768.8668","89.09232","89.09232"
"267.3","768.8568","89.09566","89.09566"
"267.31","768.8462","89.09899","89.09899"
"267.32","768.8342","89.10233","89.10233"
"267.33","768.821","89.10568","89.10568"
"267.34","768.808","89.10904","89.10904"
"267.35","768.7958","89.1124","89.1124"
"267.36","768.7849","89.11575","89.11575"
"267.37","768.7756","89.11908","89.11908"
"267.38","768.769","89.12242","89.12242"
"267.39","768.7646","89.12577","89.12577"
"267.4","768.761","89.12911","89.12911"
"267.41","768.7572","89.13245","89.13245"
"267.42","768.753","89.13577","89.13577"
"267.43","768.748","89.13909","89.13909"
"267.44","768.7428","89.14242","89.14242"
"267.45","768.7376","89.14574","89.14574"
"267.46","768.7322","89.14906","89.14906"
"267.47","768.7252","89.15237","89.15237"
"267.48","768.7168","89.1557","89.1557"
"267.49","768.7076","89.15902","89.15902"
"267.5","768.6978","89.16233","89.16233"
"267.51","768.6874","89.16567","89.16567"
"267.52","768.6786","89.16901","89.16901"
"267.53","768.6729","89.17236","89.17236"
"267.54","768.6704","89.17572","89.17572"
"267.55","768.6716","89.17906","89.17906"
"267.56","768.6758","89.1824","89.1824"
"267.57","768.6808","89.18571","89.18571"
"267.58","768.6852","89.18905","89.18905"
"267.59","768.6874","89.19238","89.19238"
"267.6","768.687","89.19571","89.19571"
"267.61","768.684","89.19906","89.19906"
"267.62","768.679","89.2024","89.2024"
"267.63","768.6722","89.20573","89.20573"
"267.64","768.6646","89.20905","89.20905"
"267.65","768.6568","89.21236","89.21236"
"267.66","768.6498","89.21568","89.21568"
"267.67","768.6438","89.21901","89.21901"
"267.68","768.6394","89.22235","89.22235"
"267.69","768.6366","89.22568","89.22568"
"267.7","768.636","89.229","89.229"
"267.71","768.638","89.23234","89.23234"
"267.72","768.6422","89.23569","89.23569"
"267.73","768.6474","89.23904","89.23904"
"267.74","768.6516","89.24239","89.24239"
"267.75","768.6534","89.24574","89.24574"
"267.76","768.6522","89.24907","89.24907"
"267.77","768.6486","89.25241","89.25241"
"267.78","768.6425","89.25575","89.25575"
"267.79","768.6356","89.25909","89.25909"
"267.8","768.6302","89.26244","89.26244"
"267.81","768.627","89.26578","89.26578"
"267.82","768.6252","89.2691","89.2691"
"267.83","768.6242","89.27242","89.27242"
"267.84","768.624","89.27574","89.27574"
"267.85","768.6252","89.27906","89.27906"
"267.86","768.6272","89.28239","89.28239"
"267.87","768.6288","89.28571","89.28571"
"267.88","768.628","89.28905","89.28905"
"267.89","768.6238","89.29236","89.29236"
"267.9","768.6166","89.29568","89.29568"
"267.91","768.608","89.29901","89.29901"
"267.92","768.6004","89.30235","89.30235"
"267.93","768.5952","89.3057","89.3057"
"267.94","768.5924","89.30904","89.30904"
"267.95","768.5924","89.31239","89.31239"
"267.96","768.5936","89.31572","89.31572"
"267.97","768.5954","89.31906","89.31906"
"267.98","768.5962","89.3224","89.3224"
"267.99","768.5942","89.32573","89.32573"
"268","768.5894","89.32906","89.32906"
"268.01","768.582","89.3324","89.3324"
"268.02","768.5732","89.33572","89.33572"
"268.03","768.565","89.33906","89.33906"
"268.04","768.5576","89.34238","89.34238"
"268.05","768.5504","89.3457","89.3457"
"268.06","768.5434","89.34903","89.34903"
"268.07","768.537","89.35234","89.35234"
"268.08","768.532","89.35567","89.35567"
"268.09","768.5284","89.359","89.359"
"268.1","768.5258","89.36233","89.36233"
"268.11","768.5226","89.36568","89.36568"
"268.12","768.5182","89.36902","89.36902"
"268.13","768.513","89.37237","89.37237"
"268.14","768.5082","89.37571","89.37571"
"268.15","768.5048","89.37905","89.37905"
"268.16","768.503","89.38239","89.38239"
"268.17","768.5016","89.38573","89.38573"
"268.18","768.4998","89.38907","89.38907"
"268.19","768.497","89.3924","89.3924"
"268.2","768.4928","89.39574","89.39574"
"268.21","768.488","89.39909","89.39909"
"268.22","768.4822","89.40242","89.40242"
"268.23","768.4766","89.40575","89.40575"
"268.24","768.4708","89.40907","89.40907"
"268.25","768.466","89.4124","89.4124"
"268.26","768.461","89.41572","89.41572"
"268.27","768.454","89.41904","89.41904"
"268.28","768.4448","89.42236","89.42236"
"268.29","768.4352","89.42568","89.42568"
"268.3","768.426","89.42902","89.42902"
"268.31","768.4182","89.43236","89.43236"
"268.32","768.4126","89.43569","89.43569"
"268.33","768.4092","89.43903","89.43903"
"268.34","768.4074","89.44238","89.44238"
"268.35","768.407","89.44573","89.44573"
"268.36","768.4074","89.44906","89.44906"
"268.37","768.4082","89.4524","89.4524"
"268.38","768.4092","89.45573","89.45573"
"268.39","768.409","89.45906","89.45906"
"268.4","768.4068","89.46239","89.46239"
"268.41","768.4024","89.46574","89.46574"
"268.42","768.3966","89.46908","89.46908"
"268.43","768.3898","89.47241","89.47241"
"268.44","768.3822","89.47573","89.47573"
"268.45","768.3722","89.47905","89.47905"
"268.46","768.3594","89.48237","89.48237"
"268.47","768.345","89.48569","89.48569"
"268.48","768.3304","89.48902","89.48902"
"268.49","768.317","89.49233","89.49233"
"268.5","768.3056","89.49567","89.49567"
"268.51","768.2968","89.499","89.499"
"268.52","768.2904","89.50234","89.50234"
"268.53","768.286","89.50568","89.50568"
"268.54","768.2816","89.50903","89.50903"
"268.55","768.2774","89.51237","89.51237"
"268.56","768.2724","89.51572","89.51572"
"268.57","768.2668","89.51907","89.51907"
"268.58","768.2606","89.52242","89.52242"
"268.59","768.2544","89.52574","89.52574"
"268.6","768.2488","89.52908","89.52908"
"268.61","768.244","89.53242","89.53242"
"268.62","768.2402","89.53574","89.53574"
"268.63","768.2374","89.53908","89.53908"
"268.64","768.2364","89.54242","89.54242"
"268.65","768.2374","89.54575","89.54575"
"268.66","768.2396","89.54905","89.54905"
"268.67","768.2426","89.55237","89.55237"
"268.68","768.246","89.5557","89.5557"
"268.69","768.2498","89.55903","89.55903"
"268.7","768.2531","89.56235","89.56235"
"268.71","768.2542","89.56568","89.56568"
"268.72","768.2526","89.56902","89.56902"
"268.73","768.2478","89.57236","89.57236"
"268.74","768.2412","89.57571","89.57571"
"268.75","768.2342","89.57906","89.57906"
"268.76","768.228","89.5824","89.5824"
"268.77","768.2232","89.58574","89.58574"
"268.78","768.221","89.58908","89.58908"
"268.79","768.2208","89.59241","89.59241"
"268.8","768.222","89.59573","89.59573"
"268.81","768.2236","89.59907","89.59907"
"268.82","768.225","89.60239","89.60239"
"268.83","768.2264","89.60572","89.60572"
"268.84","768.2274","89.60904","89.60904"
"268.85","768.2268","89.61237","89.61237"
"268.86","768.2232","89.61568","89.61568"
"268.87","768.218","89.61901","89.61901"
"268.88","768.2122","89.62234","89.62234"
"268.89","768.2068","89.62567","89.62567"
"268.9","768.2014","89.62899","89.62899"
"268.91","768.1966","89.63232","89.63232"
"268.92","768.1926","89.63567","89.63567"
"268.93","768.1892","89.63901","89.63901"
"268.94","768.1858","89.64236","89.64236"
"268.95","768.1808","89.64571","89.64571"
"268.96","768.1728","89.64905","89.64905"
"268.97","768.1622","89.6524","89.6524"
"268.98","768.149","89.65575","89.65575"
"268.99","768.1336","89.65907","89.65907"
"269","768.118","89.66241","89.66241"
"269.01","768.1036","89.66576","89.66576"
"269.02","768.0922","89.66908","89.66908"
"269.03","768.084","89.67242","89.67242"
"269.04","768.0782","89.67574","89.67574"
"269.05","768.0744","89.67908","89.67908"
"269.06","768.0724","89.68238","89.68238"
"269.07","768.072","89.68571","89.68571"
"269.08","768.0736","89.68904","89.68904"
"269.09","768.077","89.69236","89.69236"
"269.1","768.0812","89.69569","89.69569"
"269.11","768.0862","89.69903","89.69903"
"269.12","768.0912","89.70237","89.70237"
"269.13","768.0962","89.70572","89.70572"
"269.14","768.1014","89.70906","89.70906"
"269.15","768.1058","89.7124","89.7124"
"269.16","768.1074","89.71573","89.71573"
"269.17","768.1052","89.71907","89.71907"
"269.18","768.1","89.7224","89.7224"
"269.19","768.0936","89.72572","89.72572"
"269.2","768.0866","89.72906","89.72906"
"269.21","768.08","89.73239","89.73239"
"269.22","768.0734","89.73573","89.73573"
"269.23","768.0677","89.73904","89.73904"
"269.24","768.0618","89.74237","89.74237"
"269.25","768.0548","89.74569","89.74569"
"269.26","768.0464","89.74901","89.74901"
"269.27","768.0378","89.75234","89.75234"
"269.28","768.0304","89.75568","89.75568"
"269.29","768.0234","89.759","89.759"
"269.3","768.0166","89.76232","89.76232"
"269.31","768.0102","89.76566","89.76566"
"269.32","768.0032","89.769","89.769"
"269.33","767.9946","89.77235","89.77235"
"269.34","767.9844","89.77571","89.77571"
"269.35","767.974","89.77906","89.77906"
"269.36","767.9652","89.7824","89.7824"
"269.37","767.9588","89.78574","89.78574"
"269.38","767.9552","89.78909","89.78909"
"269.39","767.9528","89.79244","89.79244"
"269.4","767.9496","89.79578","89.79578"
"269.41","767.9458","89.79912","89.79912"
"269.42","767.9406","89.80244","89.80244"
"269.43","767.933","89.80577","89.80577"
"269.44","767.923","89.80908","89.80908"
"269.45","767.9114","89.81241","89.81241"
"269.46","767.8984","89.81573","89.81573"
"269.47","767.8838","89.81906","89.81906"
"269.48","767.869","89.82237","89.82237"
"269.49","767.8558","89.8257","89.8257"
"269.5","767.8452","89.82903","89.82903"
"269.51","767.8372","89.83235","89.83235"
"269.52","767.832","89.83569","89.83569"
"269.53","767.8296","89.83903","89.83903"
"269.54","767.8298","89.84238","89.84238"
"269.55","767.833","89.84573","89.84573"
"269.56","767.839","89.84905","89.84905"
"269.57","767.847","89.85238","89.85238"
"269.58","767.8566","89.85571","89.85571"
"269.59","767.8672","89.85904","89.85904"
"269.6","767.8786","89.86238","89.86238"
"269.61","767.8896","89.86574","89.86574"
"269.62","767.8984","89.86906","89.86906"
"269.63","767.9042","89.87238","89.87238"
"269.64","767.9072","89.8757","89.8757"
"269.65","767.9082","89.87904","89.87904"
"269.66","767.9068","89.88235","89.88235"
"269.67","767.9028","89.88568","89.88568"
"269.68","767.8962","89.88902","89.88902"
"269.69","767.8876","89.89235","89.89235"
"269.7","767.8774","89.89567","89.89567"
"269.71","767.8664","89.89901","89.89901"
"269.72","767.8556","89.90235","89.90235"
"269.73","767.8456","89.90571","89.90571"
"269.74","767.8364","89.90906","89.90906"
"269.75","767.8288","89.9124","89.9124"
"269.76","767.8234","89.91573","89.91573"
"269.77","767.8204","89.91908","89.91908"
"269.78","767.819","89.92242","89.92242"
"269.79","767.818","89.92576","89.92576"
"269.8","767.8168","89.9291","89.9291"
"269.81","767.8159","89.93244","89.93244"
"269.82","767.816","89.93576","89.93576"
"269.83","767.8168","89.93909","89.93909"
"269.84","767.8188","89.9424","89.9424"
"269.85","767.8224","89.94572","89.94572"
"269.86","767.8262","89.94906","89.94906"
"269.87","767.8286","89.95238","89.95238"
"269.88","767.8276","89.95572","89.95572"
"269.89","767.8226","89.95902","89.95902"
"269.9","767.8148","89.96234","89.96234"
"269.91","767.8048","89.96568","89.96568"
"269.92","767.7952","89.96902","89.96902"
"269.93","767.787","89.97237","89.97237"
"269.94","767.7806","89.97571","89.97571"
"269.95","767.7756","89.97906","89.97906"
"269.96","767.771","89.98239","89.98239"
"269.97","767.766","89.98573","89.98573"
"269.98","767.7599","89.98907","89.98907"
"269.99","767.7518","89.9924","89.9924"
"270","767.742","89.99574","89.99574"
"270.01","767.7316","89.99907","89.99907"
"270.02","767.7224","90.0024","90.0024"
"270.03","767.7148","90.00573","90.00573"
"270.04","767.7096","90.00904","90.00904"
"270.05","767.7068","90.01237","90.01237"
"270.06","767.705","90.01569","90.01569"
"270.07","767.7022","90.01901","90.01901"
"270.08","767.6974","90.02235","90.02235"
"270.09","767.6908","90.02567","90.02567"
"270.1","767.6834","90.02899","90.02899"
"270.11","767.6754","90.03234","90.03234"
"270.12","767.6664","90.03568","90.03568"
