"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"4.45","1075.343","0.07391667","0.0075032","0.0150064","0.1343939","4.45","1714.594","0.07405833","0.0114095","0.022819","0.1346515","4.45","1695.887","0.07394167","0.0114734","0.0229468","0.1344394"
"4.46","1077.108","0.07408334","0.0075178","0.0150356","0.134697","4.46","1716.514","0.074225","0.0114342","0.0228684","0.1349545","4.46","1698.09","0.07410833","0.0114948","0.0229896","0.1347424"
"4.47","1078.871","0.07425","0.0075324","0.0150648","0.135","4.47","1718.435","0.07439167","0.0114594","0.0229188","0.1352576","4.47","1700.28","0.074275","0.0115154","0.0230308","0.1350455"
"4.48","1080.63","0.07441667","0.0075468","0.0150936","0.135303","4.48","1720.357","0.07456667","0.0114843","0.0229686","0.1355758","4.48","1702.457","0.07444166","0.0115357","0.0230714","0.1353485"
"4.49","1082.387","0.07458334","0.0075607","0.0151214","0.1356061","4.49","1722.281","0.074725","0.0115081","0.0230162","0.1358636","4.49","1704.622","0.07460833","0.0115558","0.0231116","0.1356515"
"4.5","1084.141","0.07475","0.0075734","0.0151468","0.1359091","4.5","1724.204","0.07489166","0.0115307","0.0230614","0.1361667","4.5","1706.773","0.074775","0.0115758","0.0231516","0.1359545"
"4.51","1085.893","0.07491667","0.0075843","0.0151686","0.1362121","4.51","1726.128","0.07505833","0.0115532","0.0231064","0.1364697","4.51","1708.909","0.07494166","0.0115961","0.0231922","0.1362576"
"4.52","1087.644","0.07508334","0.007593","0.015186","0.1365152","4.52","1728.05","0.07523333","0.0115757","0.0231514","0.1367879","4.52","1711.029","0.07510833","0.0116166","0.0232332","0.1365606"
"4.53","1089.393","0.07525","0.0075999","0.0151998","0.1368182","4.53","1729.972","0.0754","0.011598","0.023196","0.1370909","4.53","1713.135","0.075275","0.0116374","0.0232748","0.1368636"
"4.54","1091.14","0.07541667","0.0076059","0.0152118","0.1371212","4.54","1731.893","0.07555833","0.0116196","0.0232392","0.1373788","4.54","1715.227","0.07544167","0.0116586","0.0233172","0.1371667"
"4.55","1092.884","0.07558333","0.0076118","0.0152236","0.1374242","4.55","1733.814","0.075725","0.0116404","0.0232808","0.1376818","4.55","1717.31","0.07560834","0.0116805","0.023361","0.1374697"
"4.56","1094.627","0.07575","0.0076184","0.0152368","0.1377273","4.56","1735.737","0.0759","0.0116601","0.0233202","0.138","4.56","1719.383","0.075775","0.0117043","0.0234086","0.1377727"
"4.57","1096.369","0.07591667","0.0076263","0.0152526","0.1380303","4.57","1737.663","0.07605834","0.0116784","0.0233568","0.1382879","4.57","1721.449","0.07594167","0.0117302","0.0234604","0.1380758"
"4.58","1098.109","0.07608333","0.0076361","0.0152722","0.1383333","4.58","1739.595","0.076225","0.0116954","0.0233908","0.1385909","4.58","1723.506","0.07610834","0.0117577","0.0235154","0.1383788"
"4.59","1099.848","0.07625","0.0076481","0.0152962","0.1386364","4.59","1741.533","0.07639167","0.0117111","0.0234222","0.1388939","4.59","1725.554","0.076275","0.0117861","0.0235722","0.1386818"
"4.6","1101.586","0.07641666","0.007662","0.015324","0.1389394","4.6","1743.473","0.07655834","0.0117259","0.0234518","0.139197","4.6","1727.594","0.07644167","0.0118146","0.0236292","0.1389849"
"4.61","1103.322","0.07658333","0.007677","0.015354","0.1392424","4.61","1745.417","0.076725","0.0117399","0.0234798","0.1395","4.61","1729.629","0.07660834","0.0118428","0.0236856","0.1392879"
"4.62","1105.057","0.07675","0.0076931","0.0153862","0.1395455","4.62","1747.363","0.07689167","0.0117538","0.0235076","0.139803","4.62","1731.659","0.076775","0.0118697","0.0237394","0.1395909"
"4.63","1106.788","0.07691666","0.0077102","0.0154204","0.1398485","4.63","1749.311","0.07705834","0.0117686","0.0235372","0.1401061","4.63","1733.686","0.07694167","0.0118954","0.0237908","0.1398939"
"4.64","1108.517","0.07708333","0.0077276","0.0154552","0.1401515","4.64","1751.26","0.077225","0.0117858","0.0235716","0.1404091","4.64","1735.709","0.07710833","0.0119202","0.0238404","0.140197"
"4.65","1110.242","0.07725","0.0077448","0.0154896","0.1404545","4.65","1753.21","0.07739167","0.0118057","0.0236114","0.1407121","4.65","1737.728","0.077275","0.0119439","0.0238878","0.1405"
"4.66","1111.963","0.07740834","0.0077619","0.0155238","0.1407424","4.66","1755.161","0.07755833","0.0118275","0.023655","0.1410151","4.66","1739.743","0.07744167","0.0119668","0.0239336","0.140803"
"4.67","1113.679","0.07758334","0.0077791","0.0155582","0.1410606","4.67","1757.113","0.077725","0.0118504","0.0237008","0.1413182","4.67","1741.753","0.07760833","0.0119893","0.0239786","0.1411061"
"4.68","1115.39","0.07775","0.0077962","0.0155924","0.1413636","4.68","1759.066","0.07789167","0.0118737","0.0237474","0.1416212","4.68","1743.76","0.077775","0.0120109","0.0240218","0.1414091"
"4.69","1117.098","0.07791667","0.0078128","0.0156256","0.1416667","4.69","1761.019","0.07806667","0.011897","0.023794","0.1419394","4.69","1745.761","0.07794167","0.0120312","0.0240624","0.1417121"
"4.7","1118.806","0.07808334","0.007829","0.015658","0.1419697","4.7","1762.97","0.07823333","0.01192","0.02384","0.1422424","4.7","1747.758","0.07810833","0.0120504","0.0241008","0.1420152"
"4.71","1120.514","0.07825","0.0078447","0.0156894","0.1422727","4.71","1764.922","0.07839167","0.0119429","0.0238858","0.1425303","4.71","1749.753","0.078275","0.0120683","0.0241366","0.1423182"
"4.72","1122.224","0.07841667","0.0078599","0.0157198","0.1425758","4.72","1766.873","0.07855833","0.0119656","0.0239312","0.1428333","4.72","1751.747","0.07844166","0.0120847","0.0241694","0.1426212"
"4.73","1123.934","0.07858334","0.0078742","0.0157484","0.1428788","4.73","1768.824","0.07873333","0.0119881","0.0239762","0.1431515","4.73","1753.739","0.07860833","0.0120996","0.0241992","0.1429242"
"4.74","1125.645","0.07875","0.0078874","0.0157748","0.1431818","4.74","1770.774","0.07889166","0.0120102","0.0240204","0.1434394","4.74","1755.732","0.078775","0.0121136","0.0242272","0.1432273"
"4.75","1127.354","0.07891667","0.0078994","0.0157988","0.1434848","4.75","1772.725","0.07905833","0.0120321","0.0240642","0.1437424","4.75","1757.725","0.07894167","0.0121275","0.024255","0.1435303"
"4.76","1129.064","0.07908333","0.0079109","0.0158218","0.1437879","4.76","1774.677","0.079225","0.0120536","0.0241072","0.1440455","4.76","1759.719","0.07910834","0.0121416","0.0242832","0.1438333"
"4.77","1130.775","0.07925","0.0079222","0.0158444","0.1440909","4.77","1776.628","0.07939167","0.0120746","0.0241492","0.1443485","4.77","1761.712","0.079275","0.0121559","0.0243118","0.1441364"
"4.78","1132.488","0.07941667","0.0079336","0.0158672","0.1443939","4.78","1778.579","0.07956666","0.0120947","0.0241894","0.1446667","4.78","1763.706","0.07944167","0.0121706","0.0243412","0.1444394"
"4.79","1134.201","0.07958333","0.0079453","0.0158906","0.144697","4.79","1780.53","0.079725","0.0121137","0.0242274","0.1449545","4.79","1765.701","0.07960834","0.0121865","0.024373","0.1447424"
"4.8","1135.915","0.07975","0.0079567","0.0159134","0.145","4.8","1782.482","0.07989167","0.0121318","0.0242636","0.1452576","4.8","1767.698","0.079775","0.0122042","0.0244084","0.1450454"
"4.81","1137.628","0.07991667","0.0079674","0.0159348","0.145303","4.81","1784.435","0.08005834","0.0121493","0.0242986","0.1455606","4.81","1769.698","0.07994167","0.0122236","0.0244472","0.1453485"
"4.82","1139.341","0.08008333","0.0079769","0.0159538","0.1456061","4.82","1786.388","0.08023334","0.0121668","0.0243336","0.1458788","4.82","1771.699","0.08010834","0.0122447","0.0244894","0.1456515"
"4.83","1141.051","0.08025","0.0079859","0.0159718","0.1459091","4.83","1788.341","0.08039167","0.0121848","0.0243696","0.1461667","4.83","1773.701","0.080275","0.0122667","0.0245334","0.1459545"
"4.84","1142.758","0.08041666","0.0079954","0.0159908","0.1462121","4.84","1790.294","0.08055834","0.0122036","0.0244072","0.1464697","4.84","1775.701","0.08044167","0.0122889","0.0245778","0.1462576"
"4.85","1144.462","0.08058333","0.0080055","0.016011","0.1465152","4.85","1792.247","0.080725","0.0122235","0.024447","0.1467727","4.85","1777.698","0.08060833","0.0123104","0.0246208","0.1465606"
"4.86","1146.163","0.08075","0.0080166","0.0160332","0.1468182","4.86","1794.201","0.08089167","0.0122448","0.0244896","0.1470758","4.86","1779.692","0.080775","0.0123308","0.0246616","0.1468636"
"4.87","1147.862","0.08091667","0.0080295","0.016059","0.1471212","4.87","1796.157","0.08105833","0.0122672","0.0245344","0.1473788","4.87","1781.684","0.08094167","0.01235","0.0247","0.1471667"
"4.88","1149.56","0.08108333","0.0080445","0.016089","0.1474242","4.88","1798.115","0.081225","0.0122899","0.0245798","0.1476818","4.88","1783.673","0.08110833","0.0123683","0.0247366","0.1474697"
"4.89","1151.256","0.08125","0.0080607","0.0161214","0.1477273","4.89","1800.073","0.08139167","0.0123119","0.0246238","0.1479848","4.89","1785.662","0.081275","0.0123864","0.0247728","0.1477727"
"4.9","1152.952","0.08141667","0.0080778","0.0161556","0.1480303","4.9","1802.031","0.08155833","0.0123328","0.0246656","0.1482879","4.9","1787.653","0.08144167","0.0124046","0.0248092","0.1480758"
"4.91","1154.646","0.08158334","0.0080953","0.0161906","0.1483333","4.91","1803.99","0.081725","0.0123529","0.0247058","0.1485909","4.91","1789.646","0.08160833","0.0124233","0.0248466","0.1483788"
"4.92","1156.34","0.08175834","0.0081128","0.0162256","0.1486515","4.92","1805.951","0.08189167","0.0123726","0.0247452","0.148894","4.92","1791.641","0.08176666","0.0124428","0.0248856","0.1486667"
"4.93","1158.033","0.08191667","0.0081294","0.0162588","0.1489394","4.93","1807.915","0.08205833","0.0123913","0.0247826","0.149197","4.93","1793.639","0.08193333","0.0124631","0.0249262","0.1489697"
"4.94","1159.725","0.08208334","0.0081447","0.0162894","0.1492424","4.94","1809.882","0.082225","0.0124086","0.0248172","0.1495","4.94","1795.639","0.08210833","0.0124837","0.0249674","0.1492879"
"4.95","1161.416","0.08225834","0.0081582","0.0163164","0.1495606","4.95","1811.852","0.08239166","0.0124246","0.0248492","0.149803","4.95","1797.639","0.082275","0.0125043","0.0250086","0.1495909"
"4.96","1163.106","0.08241667","0.0081702","0.0163404","0.1498485","4.96","1813.825","0.08255833","0.0124402","0.0248804","0.1501061","4.96","1799.637","0.08244167","0.0125252","0.0250504","0.1498939"
"4.97","1164.794","0.08258333","0.0081812","0.0163624","0.1501515","4.97","1815.8","0.082725","0.012456","0.024912","0.1504091","4.97","1801.632","0.08260833","0.0125467","0.0250934","0.150197"
"4.98","1166.48","0.08275","0.0081916","0.0163832","0.1504546","4.98","1817.777","0.08289167","0.0124723","0.0249446","0.1507121","4.98","1803.626","0.082775","0.0125687","0.0251374","0.1505"
"4.99","1168.164","0.08291667","0.0082026","0.0164052","0.1507576","4.99","1819.755","0.08305833","0.0124896","0.0249792","0.1510151","4.99","1805.618","0.08294167","0.0125908","0.0251816","0.150803"
"5","1169.844","0.08308333","0.008215","0.01643","0.1510606","5","1821.732","0.083225","0.012508","0.025016","0.1513182","5","1807.612","0.0831","0.0126124","0.0252248","0.1510909"
"5.01","1171.519","0.08325","0.0082284","0.0164568","0.1513636","5.01","1823.706","0.08339167","0.012527","0.025054","0.1516212","5.01","1809.604","0.08326667","0.0126336","0.0252672","0.1513939"
"5.02","1173.189","0.08341667","0.0082424","0.0164848","0.1516667","5.02","1825.678","0.08355834","0.0125464","0.0250928","0.1519242","5.02","1811.595","0.08344167","0.0126548","0.0253096","0.1517121"
"5.03","1174.857","0.08358333","0.0082564","0.0165128","0.1519697","5.03","1827.648","0.083725","0.0125658","0.0251316","0.1522273","5.03","1813.582","0.08360834","0.0126761","0.0253522","0.1520152"
"5.04","1176.523","0.08375833","0.0082705","0.016541","0.1522879","5.04","1829.617","0.08389167","0.0125853","0.0251706","0.1525303","5.04","1815.569","0.083775","0.0126968","0.0253936","0.1523182"
"5.05","1178.187","0.08391666","0.0082843","0.0165686","0.1525757","5.05","1831.585","0.08405834","0.0126044","0.0252088","0.1528333","5.05","1817.555","0.08394167","0.0127169","0.0254338","0.1526212"
"5.06","1179.85","0.08408333","0.0082981","0.0165962","0.1528788","5.06","1833.551","0.084225","0.0126226","0.0252452","0.1531364","5.06","1819.543","0.0841","0.0127365","0.025473","0.1529091"
"5.07","1181.512","0.08425","0.008311","0.016622","0.1531818","5.07","1835.516","0.08439167","0.0126407","0.0252814","0.1534394","5.07","1821.531","0.084275","0.012756","0.025512","0.1532273"
"5.08","1183.175","0.084425","0.0083224","0.0166448","0.1535","5.08","1837.481","0.08455834","0.0126598","0.0253196","0.1537424","5.08","1823.518","0.08444167","0.0127761","0.0255522","0.1535303"
"5.09","1184.839","0.08458333","0.0083326","0.0166652","0.1537879","5.09","1839.447","0.08473334","0.0126808","0.0253616","0.1540606","5.09","1825.505","0.08460833","0.0127976","0.0255952","0.1538333"
"5.1","1186.502","0.08475","0.0083423","0.0166846","0.1540909","5.1","1841.414","0.08489167","0.0127033","0.0254066","0.1543485","5.1","1827.492","0.084775","0.0128212","0.0256424","0.1541364"
"5.11","1188.165","0.08491667","0.008352","0.016704","0.1543939","5.11","1843.386","0.08505833","0.0127261","0.0254522","0.1546515","5.11","1829.477","0.08494167","0.0128471","0.0256942","0.1544394"
"5.12","1189.826","0.08508334","0.0083627","0.0167254","0.154697","5.12","1845.361","0.085225","0.0127484","0.0254968","0.1549545","5.12","1831.461","0.08510833","0.0128747","0.0257494","0.1547424"
"5.13","1191.485","0.08525","0.0083751","0.0167502","0.155","5.13","1847.336","0.08539167","0.0127694","0.0255388","0.1552576","5.13","1833.445","0.085275","0.0129031","0.0258062","0.1550454"
"5.14","1193.141","0.08541667","0.0083895","0.016779","0.155303","5.14","1849.312","0.08555833","0.0127886","0.0255772","0.1555606","5.14","1835.428","0.08544167","0.0129313","0.0258626","0.1553485"
"5.15","1194.794","0.08558334","0.0084058","0.0168116","0.1556061","5.15","1851.289","0.085725","0.0128062","0.0256124","0.1558636","5.15","1837.412","0.08560833","0.0129585","0.025917","0.1556515"
"5.16","1196.446","0.08575","0.008424","0.016848","0.1559091","5.16","1853.268","0.08589166","0.0128233","0.0256466","0.1561667","5.16","1839.398","0.085775","0.0129847","0.0259694","0.1559546"
"5.17","1198.099","0.08591667","0.0084436","0.0168872","0.1562121","5.17","1855.25","0.08605833","0.0128404","0.0256808","0.1564697","5.17","1841.386","0.08594166","0.0130099","0.0260198","0.1562576"
"5.18","1199.756","0.08608334","0.0084639","0.0169278","0.1565152","5.18","1857.235","0.086225","0.012858","0.025716","0.1567727","5.18","1843.377","0.08610833","0.013034","0.026068","0.1565606"
"5.19","1201.415","0.08625","0.0084837","0.0169674","0.1568182","5.19","1859.22","0.08639167","0.0128765","0.025753","0.1570758","5.19","1845.368","0.086275","0.0130566","0.0261132","0.1568636"
"5.2","1203.075","0.08641667","0.0085021","0.0170042","0.1571212","5.2","1861.205","0.08655833","0.0128964","0.0257928","0.1573788","5.2","1847.36","0.08644167","0.0130771","0.0261542","0.1571667"
"5.21","1204.733","0.08658333","0.0085182","0.0170364","0.1574242","5.21","1863.192","0.086725","0.0129177","0.0258354","0.1576818","5.21","1849.353","0.08660834","0.0130954","0.0261908","0.1574697"
"5.22","1206.389","0.08675","0.0085318","0.0170636","0.1577273","5.22","1865.178","0.08689167","0.0129402","0.0258804","0.1579849","5.22","1851.347","0.086775","0.0131116","0.0262232","0.1577727"
"5.23","1208.043","0.08691667","0.008543","0.017086","0.1580303","5.23","1867.163","0.08705834","0.0129641","0.0259282","0.1582879","5.23","1853.346","0.08694167","0.0131267","0.0262534","0.1580757"
"5.24","1209.695","0.08708333","0.0085526","0.0171052","0.1583333","5.24","1869.146","0.087225","0.0129893","0.0259786","0.1585909","5.24","1855.347","0.08710834","0.0131415","0.026283","0.1583788"
"5.25","1211.345","0.08725","0.0085611","0.0171222","0.1586364","5.25","1871.126","0.08739167","0.0130155","0.026031","0.1588939","5.25","1857.352","0.087275","0.0131562","0.0263124","0.1586818"
"5.26","1212.992","0.08741667","0.0085692","0.0171384","0.1589394","5.26","1873.103","0.08755834","0.013042","0.026084","0.159197","5.26","1859.358","0.08744167","0.0131712","0.0263424","0.1589849"
"5.27","1214.634","0.08758333","0.0085773","0.0171546","0.1592424","5.27","1875.078","0.087725","0.0130683","0.0261366","0.1595","5.27","1861.361","0.08760834","0.0131878","0.0263756","0.1592879"
"5.28","1216.271","0.08775","0.0085853","0.0171706","0.1595455","5.28","1877.051","0.08789167","0.013094","0.026188","0.159803","5.28","1863.362","0.087775","0.0132062","0.0264124","0.1595909"
"5.29","1217.903","0.08791666","0.0085935","0.017187","0.1598485","5.29","1879.024","0.08805834","0.0131188","0.0262376","0.1601061","5.29","1865.36","0.08794167","0.0132269","0.0264538","0.1598939"
"5.3","1219.532","0.08808333","0.0086024","0.0172048","0.1601515","5.3","1880.995","0.088225","0.0131425","0.026285","0.1604091","5.3","1867.358","0.08810833","0.0132494","0.0264988","0.160197"
"5.31","1221.161","0.08825","0.0086127","0.0172254","0.1604546","5.31","1882.964","0.08839167","0.0131651","0.0263302","0.1607121","5.31","1869.355","0.08828334","0.0132722","0.0265444","0.1605152"
"5.32","1222.791","0.08841667","0.0086247","0.0172494","0.1607576","5.32","1884.929","0.08855833","0.0131866","0.0263732","0.1610152","5.32","1871.352","0.08844167","0.013295","0.02659","0.160803"
"5.33","1224.423","0.08858334","0.0086383","0.0172766","0.1610606","5.33","1886.89","0.088725","0.0132075","0.026415","0.1613182","5.33","1873.348","0.08860833","0.0133179","0.0266358","0.1611061"
